image_link,image_name,group_id,entity_name,entity_value
https://m.media-amazon.com/images/I/51b2ldAUq4L.jpg,51b2ldAUq4L.jpg,312608,width,4.0 foot
https://m.media-amazon.com/images/I/61EQB+NDafL.jpg,61EQB+NDafL.jpg,488883,width,16.14 inch
https://m.media-amazon.com/images/I/617g+QMELAL.jpg,617g+QMELAL.jpg,667819,width,15.0 centimetre
https://m.media-amazon.com/images/I/41es1uq+zyL.jpg,41es1uq+zyL.jpg,658892,width,0.99 inch
https://m.media-amazon.com/images/I/51GjfmE3ebL.jpg,51GjfmE3ebL.jpg,510899,width,32.5 centimetre
https://m.media-amazon.com/images/I/614sfbdI68L.jpg,614sfbdI68L.jpg,612552,width,70.0 centimetre
https://m.media-amazon.com/images/I/61COQv1Yj0L.jpg,61COQv1Yj0L.jpg,916768,width,3.8 inch
https://m.media-amazon.com/images/I/51BI9QBslQL.jpg,51BI9QBslQL.jpg,119607,width,26.0 inch
https://m.media-amazon.com/images/I/51VXq1iJt6L.jpg,51VXq1iJt6L.jpg,725915,width,3.5 inch
https://m.media-amazon.com/images/I/612hTt+-1NL.jpg,612hTt+-1NL.jpg,640408,width,3.56 inch
https://m.media-amazon.com/images/I/51lJgmhZw1L.jpg,51lJgmhZw1L.jpg,478357,width,38.0 centimetre
https://m.media-amazon.com/images/I/51Ux2FYrqEL.jpg,51Ux2FYrqEL.jpg,277856,width,44.0 centimetre
https://m.media-amazon.com/images/I/61+aOqxg1OL.jpg,61+aOqxg1OL.jpg,713791,width,2.0 inch
https://m.media-amazon.com/images/I/51xHYPvdbXL.jpg,51xHYPvdbXL.jpg,730429,width,9.0 centimetre
https://m.media-amazon.com/images/I/51TVRB2NT7L.jpg,51TVRB2NT7L.jpg,119607,width,7.87 inch
https://m.media-amazon.com/images/I/6145OocBwXL.jpg,6145OocBwXL.jpg,311997,width,17.0 inch
https://m.media-amazon.com/images/I/51+yHOOX2IL.jpg,51+yHOOX2IL.jpg,982714,width,2.3 inch
https://m.media-amazon.com/images/I/51j1u+gRyhS.jpg,51j1u+gRyhS.jpg,866516,width,5.6 centimetre
https://m.media-amazon.com/images/I/51HXsULbAdL.jpg,51HXsULbAdL.jpg,653767,width,16.0 inch
https://m.media-amazon.com/images/I/619DEgvo3xL.jpg,619DEgvo3xL.jpg,944936,width,4.25 inch
https://m.media-amazon.com/images/I/51Py6Nlj1nL.jpg,51Py6Nlj1nL.jpg,752266,width,20.0 centimetre
https://m.media-amazon.com/images/I/51EXqVEnoQL.jpg,51EXqVEnoQL.jpg,858439,width,10.8 inch
https://m.media-amazon.com/images/I/51Vty6fKkLL.jpg,51Vty6fKkLL.jpg,150535,width,10.25 inch
https://m.media-amazon.com/images/I/41fpvXh03yL.jpg,41fpvXh03yL.jpg,745488,width,30.0 millimetre
https://m.media-amazon.com/images/I/51uT9Ng4u8L.jpg,51uT9Ng4u8L.jpg,784538,width,8.0 inch
https://m.media-amazon.com/images/I/51h77s+e0rL.jpg,51h77s+e0rL.jpg,932289,width,46.0 centimetre
https://m.media-amazon.com/images/I/51McSh4-B1L.jpg,51McSh4-B1L.jpg,483370,width,16.3 centimetre
https://m.media-amazon.com/images/I/51-QbpvApVL.jpg,51-QbpvApVL.jpg,180410,width,13.0 centimetre
https://m.media-amazon.com/images/I/614YAD9TvaL.jpg,614YAD9TvaL.jpg,675317,width,40.0 millimetre
https://m.media-amazon.com/images/I/61A1joH5-aL.jpg,61A1joH5-aL.jpg,276611,width,32.0 inch
https://m.media-amazon.com/images/I/51h62dwgFkL.jpg,51h62dwgFkL.jpg,675317,width,38.0 millimetre
https://m.media-amazon.com/images/I/51rIhHbXvWL.jpg,51rIhHbXvWL.jpg,347404,width,390.0 millimetre
https://m.media-amazon.com/images/I/51KnKjM4KcS.jpg,51KnKjM4KcS.jpg,416608,width,4.5 centimetre
https://m.media-amazon.com/images/I/51c1FpYfjNL.jpg,51c1FpYfjNL.jpg,931247,width,90.0 centimetre
https://m.media-amazon.com/images/I/51hNr5sn2eL.jpg,51hNr5sn2eL.jpg,675317,width,29.7 millimetre
https://m.media-amazon.com/images/I/51tJs+DkTjL.jpg,51tJs+DkTjL.jpg,524117,width,5.0 inch
https://m.media-amazon.com/images/I/617dS3th9JL.jpg,617dS3th9JL.jpg,965518,width,25.0 millimetre
https://m.media-amazon.com/images/I/61FNYHBHDML.jpg,61FNYHBHDML.jpg,952470,width,2.5 inch
https://m.media-amazon.com/images/I/61-cnAJG2uL.jpg,61-cnAJG2uL.jpg,243137,width,130.0 centimetre
https://m.media-amazon.com/images/I/51KsDHl+NSL.jpg,51KsDHl+NSL.jpg,944936,width,8.0 inch
https://m.media-amazon.com/images/I/61F245c2hCL.jpg,61F245c2hCL.jpg,802198,width,44.5 centimetre
https://m.media-amazon.com/images/I/41g4hvl5QcL.jpg,41g4hvl5QcL.jpg,442321,width,67.13 inch
https://m.media-amazon.com/images/I/51dETh0riWL.jpg,51dETh0riWL.jpg,478357,width,180.0 centimetre
https://m.media-amazon.com/images/I/51-iq7rcUPL.jpg,51-iq7rcUPL.jpg,745387,width,55.0 centimetre
https://m.media-amazon.com/images/I/51D4hcIJTAL.jpg,51D4hcIJTAL.jpg,886344,width,69.0 centimetre
https://m.media-amazon.com/images/I/41EkD0nXusL.jpg,41EkD0nXusL.jpg,594224,width,138.0 millimetre
https://m.media-amazon.com/images/I/61FseOf2MjL.jpg,61FseOf2MjL.jpg,675317,width,22.0 millimetre
https://m.media-amazon.com/images/I/61DvL1VBHTL.jpg,61DvL1VBHTL.jpg,412008,width,45.0 centimetre
https://m.media-amazon.com/images/I/51GWdGjoB5S.jpg,51GWdGjoB5S.jpg,894599,width,2.0 inch
https://m.media-amazon.com/images/I/51IjkrJ8TiL.jpg,51IjkrJ8TiL.jpg,130202,width,4.0 centimetre
https://m.media-amazon.com/images/I/51zmJJRqQxL.jpg,51zmJJRqQxL.jpg,675317,width,2.2 centimetre
https://m.media-amazon.com/images/I/51CX0MP-ldL.jpg,51CX0MP-ldL.jpg,347320,width,27.0 centimetre
https://m.media-amazon.com/images/I/6137JokopWL.jpg,6137JokopWL.jpg,784538,width,25.0 centimetre
https://m.media-amazon.com/images/I/61A1CgguE4L.jpg,61A1CgguE4L.jpg,752266,width,90.0 millimetre
https://m.media-amazon.com/images/I/61-f2eYd4LL.jpg,61-f2eYd4LL.jpg,276611,width,42.0 inch
https://m.media-amazon.com/images/I/6145Q6tBIuS.jpg,6145Q6tBIuS.jpg,978900,width,30.2 centimetre
https://m.media-amazon.com/images/I/510vRvbv94L.jpg,510vRvbv94L.jpg,407921,width,16.4 inch
https://m.media-amazon.com/images/I/51Nf1vyVP6L.jpg,51Nf1vyVP6L.jpg,478357,width,22.0 inch
https://m.media-amazon.com/images/I/51iKkMypkhL.jpg,51iKkMypkhL.jpg,955522,width,6.5 centimetre
https://m.media-amazon.com/images/I/51ciTXXoI8L.jpg,51ciTXXoI8L.jpg,589105,width,12.0 centimetre
https://m.media-amazon.com/images/I/51P-73yPyiL.jpg,51P-73yPyiL.jpg,721522,width,25.0 centimetre
https://m.media-amazon.com/images/I/61+ADV8Yc2L.jpg,61+ADV8Yc2L.jpg,141308,width,11.0 inch
https://m.media-amazon.com/images/I/51m+SIHbeuS.jpg,51m+SIHbeuS.jpg,858439,width,5.5 centimetre
https://m.media-amazon.com/images/I/51RHXcPuYLL.jpg,51RHXcPuYLL.jpg,470067,width,6.6 centimetre
https://m.media-amazon.com/images/I/51hwiKVGi+L.jpg,51hwiKVGi+L.jpg,156839,width,7.0 centimetre
https://m.media-amazon.com/images/I/6146mojqi2L.jpg,6146mojqi2L.jpg,459271,width,31.49 inch
https://m.media-amazon.com/images/I/616IIczg9jL.jpg,616IIczg9jL.jpg,931247,width,120.0 centimetre
https://m.media-amazon.com/images/I/41FKfWruWTL.jpg,41FKfWruWTL.jpg,941818,width,2.4 inch
https://m.media-amazon.com/images/I/612UyTRbvdL.jpg,612UyTRbvdL.jpg,927180,width,80.0 millimetre
https://m.media-amazon.com/images/I/51qEeJIex7L.jpg,51qEeJIex7L.jpg,781426,width,28.0 inch
https://m.media-amazon.com/images/I/51dMiQ02koL.jpg,51dMiQ02koL.jpg,675317,width,32.0 millimetre
https://m.media-amazon.com/images/I/61-dPQg+yzL.jpg,61-dPQg+yzL.jpg,478357,width,51.18 inch
https://m.media-amazon.com/images/I/51E2F+jDh4L.jpg,51E2F+jDh4L.jpg,918186,width,375.0 millimetre
https://m.media-amazon.com/images/I/510GG8fWbFL.jpg,510GG8fWbFL.jpg,276611,width,31.5 inch
https://m.media-amazon.com/images/I/41Btu9V8BGL.jpg,41Btu9V8BGL.jpg,675317,width,16.0 millimetre
https://m.media-amazon.com/images/I/61FVajxvQVL.jpg,61FVajxvQVL.jpg,173193,width,6.0 centimetre
https://m.media-amazon.com/images/I/41nQMGbN-4S.jpg,41nQMGbN-4S.jpg,237000,width,70.0 centimetre
https://m.media-amazon.com/images/I/61EUoyRDdML.jpg,61EUoyRDdML.jpg,725915,width,6.0 centimetre
https://m.media-amazon.com/images/I/51X7qL-OwdL.jpg,51X7qL-OwdL.jpg,724384,width,10.5 centimetre
https://m.media-amazon.com/images/I/51PKksGSqbL.jpg,51PKksGSqbL.jpg,816782,width,24.0 inch
https://m.media-amazon.com/images/I/61+PHyb6B5L.jpg,61+PHyb6B5L.jpg,442321,width,31.5 inch
https://m.media-amazon.com/images/I/61CMXotZNxL.jpg,61CMXotZNxL.jpg,861555,width,5.0 inch
https://m.media-amazon.com/images/I/51Dp7ebA1hL.jpg,51Dp7ebA1hL.jpg,903603,width,1.6 inch
